x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,y
282.4972,-2649.2048,1139.4036,-1513.848,-4841.461,2741.937,3066.9167,3188.8276,2304.5146,1012.25854,-1933.9669,2928.0762,1588.6299,932.96063,2793.7092,3029.4648,547.4565,-2939.3784,2122.0276,2478.711,3280.5088,-2896.9338,3.0
1875.902,942.456,2170.7812,-247.6045,2611.5244,778.4902,2115.6094,719.85626,2906.8608,962.5358,-3205.8994,923.7106,3097.9688,-1316.9905,2411.5767,7.274635,-2459.5205,2630.6848,2273.7268,195.57886,123.48278,713.15186,2.0
-1762.0303,-1641.5156,-2760.288,431.65286,-1768.4119,4707.134,4678.5815,230.10448,1607.6619,771.2805,565.72003,-2303.455,2821.1587,2220.963,4896.4585,-3302.4438,-12.763987,6738.955,695.0967,1420.3607,-1226.4344,-2868.5828,4.0
2109.378,9143.773,-3279.8481,1328.2029,5183.7617,5186.7446,41.67723,-1.2399462,-1660.1917,-9692.043,-2811.2852,2694.0537,5161.2964,-5573.0347,6123.003,-3954.8757,8949.894,-5627.084,-760.1699,4027.8457,4693.8193,5318.044,4.0
3611.9229,4095.8425,1356.1653,-925.91943,-1579.891,389.5193,6084.34,-5878.887,3816.1638,-2218.5562,1973.1405,-1084.8627,4629.0034,3245.8206,5317.608,-1900.915,39.52874,1457.3136,2869.858,-328.14795,-1931.3958,-3098.692,3.0
4816.018,1265.7449,6072.838,4051.1277,3586.9915,-2671.8296,2873.0173,-1670.9802,2354.577,3910.8452,-4644.162,927.0695,3824.822,-3697.172,-88.39277,-2217.9587,-3916.607,-865.75604,1988.9974,-336.3046,-5540.514,3169.515,1.0
-860.5327,1624.6423,1947.5878,-2585.5518,-654.2223,1762.7582,974.0149,1991.6614,2563.5513,-860.3283,2019.7211,2849.6982,5512.031,-1828.8458,4218.1646,-656.4775,-1064.3805,188.91098,-1820.5144,1713.986,634.91003,-2237.3552,2.0
-4827.5,938.60175,-915.75287,-1027.7141,1684.4373,3876.834,6120.7153,1924.7896,553.1088,1121.241,3433.5679,-6280.0405,2923.2842,152.9122,1535.0226,-3843.97,-3084.618,2267.6953,-865.2171,2169.27,2361.631,-6433.7983,4.0
691.232,2096.8853,36.201847,-6032.2026,2228.0552,-1210.3086,-490.96948,984.5997,-2320.4092,3509.7292,-2989.808,844.82556,3403.005,-1731.6515,5333.9453,-748.33624,-2185.8967,-510.91855,3902.569,4119.7036,1741.7574,-473.089,4.0
-2168.7344,94.075874,805.16376,-2404.5168,3456.7964,2026.2046,4305.0845,-2121.504,-1734.4631,-4738.089,-6409.8267,-3053.6345,750.6828,1056.5546,4312.267,-3158.511,-2536.035,1588.2792,4109.46,3192.3113,1908.002,-5916.546,3.0
-226.01756,-2577.0232,489.22134,-1394.3209,28.680918,3653.4753,2995.8928,3049.5256,-107.75923,501.0161,-1161.0166,1205.8922,3254.5396,1214.7179,5889.7993,1491.451,828.04486,343.00317,3102.411,1983.7826,88.78039,187.51193,0.0
-1209.672,-1506.115,6512.745,3237.0835,-5610.2173,3888.328,3790.935,-1112.0741,-3608.0955,1825.8185,-2394.067,-1238.1866,4035.64,982.7661,4892.012,1016.2454,8787.671,-1581.6019,2960.2527,5229.408,-3258.7705,-4024.604,4.0
2053.5637,1632.3467,941.4251,-211.80836,251.81935,-211.50043,3719.835,-42.02269,2792.988,-372.70453,-3492.0776,1028.483,1138.6284,-1817.0516,2410.8599,-3362.2053,-3380.3818,4684.542,2741.4458,-720.3734,938.62134,-514.412,0.0
5259.4434,11145.484,-13741.173,-6543.51,20191.906,81.74829,-7100.9463,10798.424,-18256.0,-3837.304,9697.365,-353.78427,-2138.314,4547.413,7048.937,-4373.5674,7165.3833,-9169.027,15233.551,-10222.69,-6612.939,-17149.652,4.0
604.3779,2478.6858,-2539.3867,266.72238,-2078.0613,898.22235,2065.6138,3924.8345,3956.8757,-3157.5178,-2341.9724,3102.7825,8281.909,2336.5571,4444.3936,3642.6787,3998.9514,560.86633,-358.87125,2946.2517,1478.2906,122.39776,1.0
-1069.4648,-2642.9631,1183.2896,807.92816,-5409.419,3603.967,10825.8125,8591.702,-8313.756,-4097.271,-452.09015,2511.095,6270.531,1725.9164,-3125.649,4451.9526,2186.7615,1917.7277,4994.587,1102.0725,-3298.7239,-1263.667,1.0
2084.2715,-873.72784,-289.1175,2032.5549,-31.733847,-884.0427,4585.934,2302.5554,2162.6404,-896.58124,-2473.4336,1842.7994,4814.121,-1099.89,5066.432,483.58264,-75.10944,649.42346,507.8126,1207.474,3011.1213,127.29589,2.0
-2795.0913,2406.8174,2280.7432,-4409.9453,-8252.963,-9435.534,-1467.3049,-704.0732,1621.593,-1070.2793,12670.42,12715.946,8632.189,9231.687,4580.494,4154.1875,-4097.5137,-1757.6772,9635.208,1346.1727,854.5773,-6117.701,4.0
-1044.0891,-337.79004,-200.40027,-2056.827,31.469126,3080.003,3618.0703,2637.812,3797.4688,-1542.4427,-261.0865,748.86505,1434.1041,-1574.2875,2439.2583,295.6862,-1097.426,3434.4858,2432.2544,-90.57043,1680.6312,-2722.9011,0.0
1743.9375,2745.297,-441.54437,-2428.4712,4673.3403,2348.2202,209.55931,1584.7426,5378.829,-1555.6366,4785.819,264.01016,6842.913,-7400.9424,1626.4679,-3501.0303,-3245.3376,-900.3059,-793.16345,-3334.287,-1814.3031,-2408.3381,3.0
836.2079,-737.18176,140.89069,-5055.4497,-683.9874,4387.9395,4476.94,1081.6345,-386.5752,-4997.102,242.57867,2164.8992,-1100.6532,-3251.324,4412.0864,-3576.1855,-220.83687,-2839.4224,-401.4174,675.8833,4537.6064,1682.3613,2.0
2489.4858,1593.4268,4658.836,3784.326,2425.9429,-1058.3328,2583.5999,-1878.0519,2277.5593,-341.83737,-3574.0994,111.45304,5670.7036,-1636.784,595.1582,1142.636,-1084.7616,1770.5101,3295.5056,1641.9656,-605.05237,820.6188,1.0
775.4042,250.47475,1972.4388,-631.7884,358.0608,25.338747,4611.763,-3343.367,3700.428,-3146.7854,576.03973,-1625.4003,5646.881,2881.0483,7431.808,1456.9142,2320.6565,3660.866,899.3765,3166.333,-352.7151,1128.6165,3.0
-439.02966,3646.5122,-587.0911,-5270.0576,192.17409,891.4503,1631.7299,4446.9507,809.4303,1651.9681,1948.5867,-182.45413,2543.0967,-1770.4025,1934.7819,-1719.2157,-3762.3362,448.84164,232.07878,963.2877,2348.1638,-4945.874,3.0
642.7081,171.38594,-1314.8184,-2046.2827,-1689.5824,3048.176,5737.14,1154.8307,2034.3875,-3207.6628,1499.4296,2652.9873,846.01117,-1968.7684,3494.3054,-1813.4524,558.9023,4273.7603,-527.199,-2662.6165,-263.08704,-4223.3877,3.0
-6613.9595,2399.0803,-3359.7969,-3555.2822,-1937.8134,1246.6235,3753.3972,-1590.4065,-685.99426,712.7979,948.78064,-2560.227,2384.1558,529.8773,5422.653,-4405.798,1960.0502,5847.4326,2975.452,3400.2542,-4317.9316,-5966.647,4.0
7000.8447,-2224.2195,1651.4578,-271.17026,-1495.7325,-557.0635,6514.9463,4044.3567,-2599.1758,-2119.709,-3145.4902,8068.6836,-4467.2485,-1049.3351,6302.8154,-9815.742,-3176.3162,8181.0234,-4758.682,-3764.2822,-148.03094,-4446.374,1.0
3180.9045,491.25046,5156.2896,4947.7847,2946.561,-2231.7139,1026.75,-390.44153,1593.4634,2020.0387,-5525.0513,1561.9264,5337.4565,-242.07986,317.94678,3354.6567,-2311.3528,1987.2074,3144.2117,3481.729,-1293.3966,-2159.128,1.0
4075.3555,-974.8117,-3516.9238,-3865.9265,-1175.9836,-716.99536,6604.0073,2517.2864,1587.6841,-196.87439,-2205.3696,5348.285,163.13712,-1569.143,3887.4277,-1301.132,-1193.965,1584.238,-3116.2717,891.2486,1761.2302,-2800.9158,3.0
-321.16473,-679.42346,-430.83887,1272.2167,-1333.9651,2699.7744,4040.8616,2354.4836,2166.5046,-2760.175,-927.27014,2102.884,5316.031,-145.96964,3940.1013,3211.3032,-300.27313,1129.9601,2725.0803,1171.6501,66.98815,-173.0076,0.0
693.4017,-648.7087,1594.1545,-2885.013,1492.0908,3108.5393,3299.9307,4649.792,3120.3972,1082.172,-439.40424,1605.0845,1998.8204,-1872.2229,2974.0317,-917.3132,-34.575386,1816.1223,-2109.6792,-695.4055,825.36206,1528.7974,0.0
2599.0684,908.10333,3316.8403,-2524.4954,-2676.0293,3918.5312,1198.8052,2159.6106,3811.6536,712.5184,2758.176,-683.4378,1602.8536,-7625.8696,-143.18451,-1356.9644,-1222.4117,2023.9597,-1217.0337,1134.0587,2105.5688,-3374.799,2.0
-1100.5897,6028.803,-2024.9045,-400.8549,736.38904,-290.9123,172.49174,5372.375,1964.5829,525.5203,58.98961,4167.424,4299.7065,-5456.0273,1951.8282,377.41678,4345.8706,-3990.28,8923.087,1600.5625,3991.953,3045.6555,4.0
-3386.267,-1112.5876,-1360.2167,-3990.5295,-651.55566,528.4507,3008.9746,1510.7399,4894.852,-1036.4358,1210.5593,3147.901,2909.158,-746.85565,5501.067,-6724.0776,-3712.096,-1396.4192,1208.5851,-1548.7479,-2853.8171,-2251.512,3.0
-5395.561,-240.88615,-3791.7776,-1564.9764,-3468.4326,3684.347,-1597.3182,6241.157,7015.2075,-1564.2175,3384.6333,7103.622,10901.9795,3169.1353,5411.884,-1588.9583,896.1091,-4647.0493,-9298.738,3863.4067,-3207.881,3163.2356,4.0
-1264.0658,518.64276,-367.87164,-1760.5614,1063.8458,962.98047,8634.326,-1085.1317,1017.9814,4604.9326,-920.27277,3331.1104,3703.351,650.6892,2716.2896,-2078.3242,195.15373,-3310.5193,801.76105,-3698.7456,-1642.4945,-6040.2617,4.0
-6019.5186,2516.3542,149.66742,-5217.0947,6995.441,1991.0197,1701.8789,3997.6406,-2375.4216,2119.5715,2176.7874,-940.43097,4124.662,1502.3301,1694.6783,-2627.5847,-3857.3713,-1804.2369,-161.58473,-2306.2922,3825.885,-9002.328,4.0
-3155.7822,1266.4536,-83.91143,-2993.2993,742.7533,3735.9993,6709.956,451.60135,3572.1003,1867.2417,72.021225,1155.3082,-698.4305,-2.359101,1951.6133,-1648.1111,-2166.2263,259.63962,1978.1053,-309.7602,-2246.2468,-3407.6545,3.0
1453.9921,1295.7578,2115.5806,-756.5583,1719.4943,221.23016,3797.1143,2902.2944,5062.43,3124.286,-3390.7188,751.2366,469.85464,-243.35193,3062.819,127.702354,-2299.9368,656.5832,618.43616,1250.0321,-1281.8632,-628.387,0.0
59.198288,-1323.4626,6310.353,-3160.348,-156.34532,4744.293,-1378.543,-1829.201,-4122.4927,1522.5862,2870.2366,2506.9717,6429.275,-245.66751,7267.864,3764.876,-1124.84,-1201.7383,5324.1997,2351.9778,-1623.8131,2492.0916,3.0
853.5612,-3950.1511,-3434.6362,-292.91162,1581.3145,3064.014,6525.9116,2778.8635,1887.0347,2750.2258,504.07678,-2715.435,1266.3881,105.44345,5613.8286,-3512.6252,-1157.2711,4203.0186,-1278.8053,-1542.176,2545.0913,-2769.8286,4.0
316.77008,1127.7666,918.3525,-6602.7827,-1691.6866,896.9237,3128.3875,1053.5378,-1766.9185,4103.01,717.3865,-548.91223,2582.4197,-1136.9642,3754.5352,-915.2744,2228.4783,-1735.711,2919.4958,2296.6465,1813.5697,67.62139,4.0
422.844,1763.5332,2876.242,1677.9036,3910.9233,-954.2021,2217.707,99.73192,1442.1135,3396.2952,-3404.6108,-1990.4866,3195.1943,-1470.3583,1684.0198,-444.54715,-4615.231,5360.072,1794.5292,1430.1261,-2077.2356,-1328.6418,0.0
-3777.1184,5120.76,-4468.4487,-5349.752,-711.78174,3681.7144,2251.1753,-2361.7878,-2091.559,4881.8125,2747.9429,-2865.462,2207.975,2410.1794,3621.041,-11829.946,1464.7284,4990.7573,-1192.3125,8065.364,-4729.927,-3731.0496,4.0
-751.9516,-674.9487,3343.7163,-1697.4147,-1173.0618,204.76648,2946.5154,-225.10518,4656.4146,135.09857,-1203.8556,3324.55,3651.426,120.122406,2552.5618,3955.1277,826.6862,657.33026,4169.5967,2129.479,1701.7255,835.0262,3.0
2234.2817,4610.2593,-4911.903,-11970.607,30.3119,12718.743,518.73975,-2392.7395,-3773.1272,-12401.758,1534.857,2554.7825,2314.018,-1352.4812,6163.07,-1888.692,3816.9211,-10403.238,-7216.3296,4518.918,-193.8739,11572.98,4.0
2591.7222,-88.87626,4413.6035,2329.7253,2656.734,-510.31775,3662.6946,-498.25845,3442.1858,-354.77094,-3426.0625,419.05276,3015.2231,-1478.4993,2304.476,-744.60815,-548.5953,1553.2765,2567.5547,575.93146,974.2986,633.55524,1.0
-4029.3086,-2074.9116,3048.9766,-1426.1847,-1124.1742,433.2188,6706.3013,2026.709,3261.4343,2945.5515,-2933.124,-2486.9915,732.0256,-96.13748,4702.1465,-386.11374,-2761.801,-9036.094,2167.1184,2443.0842,-1680.6212,-5516.1865,1.0
-1322.2942,1225.798,2040.153,-2910.8157,1663.226,3715.3818,3843.0576,-1586.0918,758.60724,1207.8783,1647.1688,3313.0088,2944.6318,-2351.7397,2924.119,-2508.106,-690.36053,2144.658,-77.63943,-2497.6724,639.7396,-4934.0244,1.0
1277.945,-6019.7827,-1011.0019,586.8262,2307.8767,6717.255,8497.814,41.76796,-6711.583,-923.8125,-1319.6265,6508.4707,6376.4243,4491.3,-3108.1846,-3285.7554,873.88324,6849.8545,4505.2686,-1569.4994,-1733.5424,-1949.2174,1.0
-3047.9802,11175.672,-5563.7905,5924.4233,-4642.3755,3740.167,4719.919,-12160.111,452.1297,-6865.811,-9878.375,6578.5117,7230.507,-1408.0087,10299.728,1001.6096,2318.3323,-7442.2383,-3652.4563,6241.352,8616.549,4291.718,3.0
749.42944,2844.8718,5547.435,2932.214,3305.624,-1515.4043,586.7512,339.2992,2480.8962,792.50104,-4595.9956,3012.8533,4780.6304,-840.52423,1149.5569,945.7081,-4624.6006,2533.0337,585.98267,-408.60312,-1144.2,-504.0592,1.0
-1989.5404,2909.4204,-2380.0884,-8293.335,156.11177,-826.407,2877.9067,324.3638,-2593.366,4624.772,-675.58026,-113.45565,1370.8595,-2410.2349,4456.615,259.92654,4218.696,1799.8805,2606.4065,3201.104,1299.494,-2579.9033,4.0
-1628.0182,-1679.0374,-101.39251,597.41595,-4341.9473,5496.7593,3950.5098,159.14384,3441.06,-1322.3947,2161.8015,5278.2783,-824.5181,-2278.7551,2710.0242,402.36148,-1082.0138,3030.4832,4816.037,1813.0979,512.8263,-517.14667,1.0
553.93915,-1377.7096,361.94012,-1699.0402,2154.3225,2367.5125,7489.8345,1145.3628,-2509.239,1095.8578,512.7645,3615.0273,5198.847,1.0039895,-15.575874,-176.83476,1631.3909,381.14005,3684.7864,-993.3472,-669.2018,-4265.9727,4.0
1591.5166,2380.3684,2166.1436,-3049.1296,1442.1185,2821.322,1894.6484,3725.0889,-172.2115,-2175.2214,-1346.1923,1725.1332,4648.1597,-3003.382,3070.9924,274.88287,703.1213,-4710.3613,1175.5707,1406.5594,2489.7034,3333.4285,4.0
-1874.5437,-1445.3115,-275.10126,-5656.425,-3121.959,1566.8568,5330.841,-960.99054,-1100.5438,5270.0776,1773.4755,-305.22232,415.74698,3109.784,5994.6987,2337.3726,-1286.7441,107.52115,4512.203,3470.5806,1683.9945,484.79422,2.0
-3321.9497,-2691.9204,131.4914,-174.04474,-2550.9111,5608.7764,4567.774,1834.811,1006.4669,-504.68954,2504.9358,-1250.8812,1933.1807,2151.3745,3498.1802,211.54909,-652.997,3050.3682,4028.2979,33.850075,790.2456,-1758.4558,4.0
1295.2789,-819.03204,-292.19775,290.35962,-630.8381,2428.3806,4679.3394,1662.0114,3577.949,-1003.9468,-1890.3414,2110.8699,-15.874719,-2450.9827,3550.0276,-616.3279,-2680.677,4524.9097,2936.5781,-245.03363,367.4447,-830.7693,1.0
-354.3985,-3361.1077,-3465.0825,8594.9375,4563.619,12783.991,3057.9033,2981.1897,5003.033,-1240.4434,4380.011,6022.0337,-6916.6606,5693.641,6294.343,5647.103,-1911.1803,1923.9237,8250.3545,16196.663,-3862.7568,3282.6956,4.0
2768.9827,2105.926,4144.0405,157.47978,1289.2264,-360.02094,2716.6772,1852.5376,1166.3215,3253.2383,-2713.706,-477.5486,3599.6006,-1554.5721,979.1245,-998.90393,-3625.5952,153.22813,3238.9102,1906.9048,-1036.6051,1762.5026,2.0
1454.6399,6039.8296,-3033.8694,-4823.317,2036.087,-1620.938,2482.6587,2398.6858,-7313.201,4981.4663,4223.84,-3390.401,3384.683,-3637.7156,2070.9326,-4353.7847,-6745.5557,-6576.9487,6804.5034,5441.7754,754.39044,-6609.935,4.0
-4389.574,4753.0337,-4912.4595,-5363.499,-3404.309,-428.96246,6898.5444,-2828.8618,-473.17358,1586.9928,2329.0063,-354.29257,2994.3184,4827.8877,3190.0137,-7461.7427,4721.1367,5609.879,896.01697,10114.595,-4369.8594,-1335.0289,1.0
-2862.288,1659.9932,5425.806,-2712.91,-852.2251,5094.6367,-1742.9445,-4235.5054,20.05913,-3894.0168,2652.7993,6845.5107,6699.7363,-4712.5366,-2385.1208,-281.50388,-1426.031,2505.5107,722.81006,4243.2603,1618.5111,-8988.216,0.0
-3022.9492,-4895.2993,-3444.2358,-5265.976,-5657.09,-10504.597,4238.553,14878.535,1693.6743,-1168.743,946.0646,4725.8926,4521.8037,15861.083,-5369.5073,-4655.0312,-12295.843,-25321.752,-9341.2295,16710.033,-1602.5591,-13929.368,4.0
1100.135,3662.2546,2246.3452,-6427.305,-249.05644,2038.3812,4944.822,5063.8477,-2746.1409,-1975.296,136.53264,2342.2588,-1876.9357,90.05121,3019.9277,-3566.2468,-4412.5903,2742.451,-5882.5195,1716.8998,-1902.0756,-3255.1443,3.0
1256.626,3305.9763,5400.1724,2656.8489,2708.7756,-129.00256,-737.6244,-674.0203,1711.3489,1461.1393,-3485.5588,1957.1469,4197.976,-1925.7738,1811.2751,1109.5072,-5640.653,3610.1926,2087.4963,572.3978,-331.92395,407.1274,1.0
-804.84924,2000.0356,2612.3682,-1225.7985,3545.107,2585.2883,5072.118,1611.179,1614.5759,568.9965,-546.6839,-1742.1399,2145.4307,-195.98355,1516.6252,-2969.3115,-98.82673,3107.5974,-793.0331,1825.78,1519.1827,-2900.6084,0.0
1845.2662,-2947.6287,-2114.4263,2516.4495,-4415.1333,2419.7234,8511.264,8521.936,-6766.569,-6657.853,-1362.5204,-1042.7601,6236.7646,-2132.6013,-1354.8726,2884.4226,-5374.1367,1728.8744,9129.721,3330.2734,-8765.921,1328.1718,1.0
-1207.3671,3319.753,-1382.153,-5890.242,-1110.7614,100.659,975.6588,733.7943,-168.11534,1875.8181,399.25378,1283.0946,4783.4385,-2591.3281,4397.794,794.7751,-1289.7537,-2822.2988,945.27966,2598.8008,3164.2634,-2026.1349,4.0
-1103.5778,2466.6025,5148.688,196.99966,3754.0437,152.94421,2920.769,762.0972,-116.49226,-540.5354,-3679.4502,-124.10519,5613.155,-748.076,267.74487,-1327.0183,342.96014,928.6994,220.19902,2543.064,3995.7712,-544.8183,4.0
3405.288,5275.523,-2435.1724,-3435.6467,-3293.4258,146.26178,3860.432,4157.345,-1127.0542,-2630.4666,766.53625,4353.901,295.6193,-4924.1484,5186.3564,-2745.5498,-211.17525,-3113.9968,-898.2947,2245.7585,1334.3944,174.9411,2.0
-2291.3462,2990.9075,48.264225,-5041.213,2542.7202,5362.5933,1614.4021,2396.214,-2910.3206,-548.4246,-1795.1952,1482.2047,3583.0117,-3483.194,1063.0548,-153.59435,-1042.1705,-3386.699,-754.6566,1176.8859,4126.3535,-1170.6844,4.0
7741.0024,-8061.39,-4522.275,2825.013,8574.247,12397.872,-184.01564,-8313.652,-3209.9753,4822.5474,-5071.7925,2050.0186,4597.4233,-2018.4988,289.22827,-9576.693,-1566.5033,2665.9937,1997.7257,-7413.6074,3406.8774,-13338.615,4.0
-1295.1039,1155.2026,663.0236,-83.80975,2039.098,2271.4204,5922.815,-1023.2411,2386.6545,2538.3137,493.40295,-226.69394,1230.658,-2711.0767,4143.218,-785.92676,-796.2098,431.72318,3850.018,835.69366,-2885.2546,-3664.9084,1.0
-9267.359,1997.2871,4604.0435,-5585.7617,8107.8335,-1080.2695,1348.361,-1666.4722,4684.222,4174.3647,359.9972,-166.97519,-4119.3843,4232.998,12797.98,-6320.602,-3627.0657,-12294.037,5137.861,4775.152,-9179.622,-8120.764,4.0
436.64435,2881.1443,1907.6302,-209.83717,-183.7827,1687.379,4249.0933,-1095.6628,3592.8655,1495.5598,85.49553,324.19913,2146.4702,-2820.815,3390.122,-2343.0132,-1517.6913,2784.707,2091.3787,-1210.1014,-1970.593,-2547.1213,3.0
6191.2373,-2106.785,5709.781,-4730.7236,507.1626,-658.3259,5950.9263,8222.002,-6641.938,2698.4172,-1037.3901,837.0988,-2138.1545,88.1478,-3679.497,-8001.506,-5609.76,-15998.281,3198.819,6185.7188,178.40515,-109.325386,2.0
-434.11066,4621.634,-812.3018,-2420.678,1775.6487,3802.2402,6190.239,902.1396,1116.3855,2029.9442,-930.7588,70.39274,736.288,-818.6568,1568.5593,-5917.562,1521.7627,4722.167,-1840.9478,-844.871,-3111.6716,-3859.3677,3.0
-2040.9843,-2794.5154,1688.9038,358.90237,-2152.4219,5342.4873,4427.1597,1461.8586,-185.10017,-4326.808,-1045.9454,-823.5977,4572.409,960.38727,3319.7407,2194.712,781.5467,558.7591,4259.269,516.17566,-294.17297,-861.14087,2.0
-2390.2832,-2269.1743,2200.4126,2098.948,-3237.096,5029.2705,3852.7678,1246.3121,876.9913,-2497.481,449.68854,-398.77377,3483.2756,14.679046,4586.5454,2508.919,304.38873,1970.3434,3688.627,1594.2178,440.7661,-823.4145,4.0
4145.7744,207.01994,-3048.0938,-5568.4404,-1252.3273,-613.96625,6816.2944,2904.394,2704.3687,-2164.406,-2930.7026,4412.5576,-2609.2654,-2063.1157,4704.5757,1188.2849,-1413.3479,-1420.298,1136.4901,-1171.383,1622.2795,-1129.605,3.0
-1222.3914,-4232.0195,-1176.2605,2290.36,-2286.0981,6501.9575,4010.3462,-554.91974,2574.8674,-914.7138,918.08435,8.703283,1553.288,334.31845,3854.9233,742.3416,127.3792,4388.2256,3686.6885,775.6722,-143.29565,-2897.848,0.0
654.05505,-163.61662,-6154.147,-4147.764,-2217.6694,3274.5085,878.30493,-1845.7584,5931.5337,-2879.4958,4613.3955,4406.322,3503.3774,-456.7405,5292.0767,747.617,-5888.018,1803.3927,2647.5232,-1810.2977,307.34998,-5188.832,2.0
6084.3076,4737.7495,14165.206,-1018.903,2011.174,2918.1765,-2975.1836,-4584.251,-4122.051,8573.7295,-889.44275,6122.784,-7899.7905,-6364.936,-122.84998,-1270.9271,1261.2303,-535.13947,7096.6,15359.919,-7069.896,-16907.477,4.0
397.3623,-338.75723,-1280.4451,-2873.2922,-1612.5089,964.6387,4337.1157,2069.5972,3049.803,-1857.0841,2338.4238,2064.9,2215.9204,-546.11456,2388.2732,531.8518,-2453.8767,3765.8413,3145.233,109.915184,1318.2264,-4395.9854,3.0
-2006.715,516.27655,-1668.8868,-4140.852,-2328.4333,930.689,3242.0552,1728.6522,1459.4087,3803.9077,3808.4695,1097.8939,2101.5193,583.3614,3863.174,586.0182,-1489.8655,2059.8938,3004.6895,1410.0857,2297.9907,-4258.3145,2.0
1622.5214,-2984.6514,3576.1118,1232.7743,3747.1611,-2981.3613,8459.826,999.4769,-1415.0975,2335.6045,-3420.4043,10.626501,4346.1465,1761.1578,-409.3955,-1360.8379,1990.1185,414.7899,5735.392,5158.2847,2354.643,1520.3169,1.0
235.4293,2150.411,-2312.8828,-6157.9937,-1381.5625,3834.9966,5290.0474,-1112.2643,1403.0256,3662.909,386.47955,-285.74606,2022.2327,374.76285,2138.032,-2626.9045,-500.46063,-1356.7955,1284.3285,524.2752,-1552.1339,-1809.6292,4.0
346.2268,-5451.8857,651.4466,2858.8967,-5803.9824,1649.2549,4218.725,7154.135,-908.54486,-2777.0427,583.1645,925.25836,2990.0918,1693.5243,4877.223,4413.6157,2094.777,-1622.3015,5511.7466,3967.1367,-1025.7161,-3651.2478,4.0
552.7528,-3102.421,-2370.519,1114.9459,-162.296,4482.0127,6069.118,2208.6008,2430.7415,1563.0973,502.24747,-2298.9912,1247.1525,926.2439,5349.387,-2216.9749,-732.26483,4565.5024,682.48236,105.01954,1148.0066,-1088.6576,4.0
2435.7373,3498.0586,3228.6814,-4456.5596,3848.9116,3798.681,1019.18524,3262.182,-2300.7441,-5824.0347,-176.52992,4200.5435,4322.1953,-4391.49,3291.8398,1835.5735,589.57074,-9602.369,1718.3763,2999.8972,118.57775,6127.244,4.0
3527.1548,-1195.1853,1020.0417,-1955.7657,1291.5792,1565.5687,5477.937,-2965.1526,1369.473,674.7811,939.735,702.5914,6682.41,-1003.0231,2095.465,-744.2791,727.03754,117.878174,2394.7869,1324.2455,-2020.5416,-320.9837,1.0
798.06885,897.81464,1099.9272,-564.4284,644.72424,2664.6326,3990.1892,3038.283,1423.2478,972.02423,-1471.5664,595.4349,1317.0703,-2104.9395,2303.8535,-1513.3132,-1896.2772,3007.8916,1335.1648,860.5718,2169.2236,-639.47076,4.0
2083.505,2065.8982,3487.8508,5383.31,4246.248,-1933.6118,-1488.4324,501.23148,2643.0642,2858.2673,-4642.9536,756.55304,4782.9937,-1867.1602,13.202751,-3364.9648,-6564.71,3286.8389,1443.2579,3325.4626,147.68115,2365.1953,4.0
206.5692,-1303.8105,-6944.18,-3715.3186,-3488.7485,1127.2023,5208.7715,1723.9514,-769.61127,4413.166,-1942.6692,-297.16342,-1663.5221,-1962.6422,7743.584,-4564.2573,-1063.93,7210.373,265.58823,-1963.8104,326.24738,-1208.3386,2.0
1509.7076,3307.1636,1871.8718,-3189.6926,1867.063,-548.4238,665.85706,-271.10886,1404.6216,-42.265,-3834.2805,1093.0099,5496.505,-2672.483,2068.3018,-1099.3013,-704.95856,-369.02597,-739.81354,1815.2001,1524.9144,-430.33234,2.0
-212.23427,4153.1587,3455.2947,-3716.115,1293.217,-2396.0278,4374.3467,-646.18506,-785.3641,-1952.9033,2085.2039,-1857.2928,5514.595,876.5218,2458.943,-722.9956,-2806.316,4056.7373,691.00934,1631.1228,2614.3782,-4823.892,0.0
3650.1055,3997.859,-530.90704,643.6154,-2775.4973,5393.314,5143.654,-4887.0293,-2564.0083,550.4279,-5203.231,-1291.6976,5601.557,-673.3022,2462.903,-3485.7886,-1533.497,-3023.6868,-99.70229,-1967.6478,1622.0421,-5793.577,3.0
-1659.4198,3731.8708,367.14154,5.819853,925.6406,-4953.379,935.29956,1953.7513,-1575.7556,-1508.3458,13393.761,-734.1466,5407.1733,2733.373,6359.7847,-1407.5062,-4458.514,-4424.376,9407.623,4173.7466,2422.7842,-13615.662,1.0
1671.4862,3439.7976,2754.981,-2969.365,-894.11523,-58.630306,2315.1182,1278.3701,3687.763,-3034.3127,-2269.113,2993.581,1675.4224,-1780.8877,2668.5156,-1111.7725,-1471.3436,2194.59,-1578.2709,1323.0145,1701.9869,-923.82074,4.0
4431.1323,-1388.2839,1946.885,9934.357,386.80286,-2284.1062,10676.365,6061.979,-2245.8865,4719.015,-7355.646,-2672.886,11135.683,2697.11,-3751.5117,-1130.5228,4928.5903,-8068.816,9413.344,1130.1412,-6211.859,2299.1863,4.0
298.66888,-1387.3549,-4364.347,-2538.7195,1230.9578,2295.547,4622.7944,1105.9194,2695.3584,2471.4573,-765.9144,318.18277,2560.9072,-1137.7819,4869.127,-591.09534,-353.02985,2549.2642,2342.4648,561.2753,1117.601,-940.05383,4.0
